Timestamp,Posición en x,Posición en y,Angulo de giro
2024-02-28 18:12:52,0.0,0.0,0.0
2024-02-28 18:12:52,0.0,0.0,0.0192
2024-02-28 18:12:52,-0.0244,-0.002,0.0609
2024-02-28 18:12:52,-0.0486,-0.0052,0.109
2024-02-28 18:12:52,-0.0246,-0.0006,0.1634
2024-02-28 18:12:52,-0.0009,0.0053,0.2179
2024-02-28 18:12:52,-0.0009,0.0053,0.2692
2024-02-28 18:12:52,-0.0009,0.0053,0.3205
2024-02-28 18:12:53,-0.0234,-0.0042,0.3749
2024-02-28 18:12:53,-0.0234,-0.0042,0.4262
2024-02-28 18:12:53,-0.0234,-0.0042,0.4775
2024-02-28 18:12:53,-0.0234,-0.0042,0.5352
2024-02-28 18:12:53,-0.0234,-0.0042,0.5864
2024-02-28 18:12:53,-0.0234,-0.0042,0.6377
2024-02-28 18:12:53,-0.0234,-0.0042,0.689
2024-02-28 18:12:53,-0.0058,0.0128,0.7435
2024-02-28 18:12:53,-0.0226,-0.005,0.7915
2024-02-28 18:12:53,-0.0069,0.0137,0.846
2024-02-28 18:12:54,-0.0215,-0.0058,0.9005
2024-02-28 18:12:54,-0.0215,-0.0058,0.9517
2024-02-28 18:12:54,-0.0215,-0.0058,1.003
2024-02-28 18:12:54,-0.0215,-0.0058,1.0543
2024-02-28 18:12:54,-0.0112,0.0163,1.1088
2024-02-28 18:12:54,-0.0203,-0.0064,1.1632
2024-02-28 18:12:54,-0.0203,-0.0064,1.2145
2024-02-28 18:12:54,-0.0203,-0.0064,1.2658
2024-02-28 18:12:54,-0.0149,0.0175,1.3203
2024-02-28 18:12:54,-0.0149,0.0175,1.3715
2024-02-28 18:12:55,-0.0149,0.0175,1.4228
2024-02-28 18:12:55,-0.0149,0.0175,1.4741
2024-02-28 18:12:55,-0.0149,0.0175,1.5254
2024-02-28 18:12:55,-0.0149,0.0175,1.5766
2024-02-28 18:12:55,-0.0088,0.726,1.567
2024-02-28 18:12:55,0.1059,2.065,1.5125
2024-02-28 18:12:55,0.3345,3.4885,1.4452
2024-02-28 18:12:55,0.6843,4.9122,1.3683
2024-02-28 18:12:55,1.0993,6.216,1.2978
2024-02-28 18:12:55,1.6081,7.5126,1.2305
2024-02-28 18:12:56,2.2194,8.7912,1.16
2024-02-28 18:12:56,2.9193,10.0235,1.0895
2024-02-28 18:12:56,3.6662,11.17,1.0255
2024-02-28 18:12:56,4.5454,12.3125,0.9517
2024-02-28 18:12:56,5.485,13.3735,0.8812
2024-02-28 18:12:56,6.4969,14.3656,0.8107
2024-02-28 18:12:56,7.5763,15.284,0.7402
2024-02-28 18:12:56,8.7257,16.1131,0.6633
2024-02-28 18:12:56,9.8798,16.8483,0.5992
2024-02-28 18:12:56,11.1095,17.5021,0.5255
2024-02-28 18:12:57,12.4037,18.0798,0.455
2024-02-28 18:12:57,13.6848,18.5604,0.391
2024-02-28 18:12:57,15.0448,18.9591,0.3205
2024-02-28 18:12:57,16.4548,19.2595,0.2467
2024-02-28 18:12:57,17.8467,19.5259,0.2083
2024-02-28 18:12:57,19.208,19.8204,0.2115
2024-02-28 18:12:57,20.619,20.1163,0.2083
2024-02-28 18:12:57,21.983,20.3977,0.2051
2024-02-28 18:12:57,23.3199,20.6893,0.2115
2024-02-28 18:12:57,24.7055,20.9868,0.2115
2024-02-28 18:12:58,26.0659,21.2857,0.2147
2024-02-28 18:12:58,27.4505,21.5877,0.2147
2024-02-28 18:12:58,28.8352,21.8896,0.2147
2024-02-28 18:12:58,30.1974,22.1798,0.2115
2024-02-28 18:12:58,31.583,22.4773,0.2115
2024-02-28 18:12:58,32.9433,22.7762,0.2147
2024-02-28 18:12:58,34.328,23.0782,0.2147
2024-02-28 18:12:58,35.6902,23.3684,0.2115
2024-02-28 18:12:58,37.0533,23.6542,0.2083
2024-02-28 18:12:58,38.4652,23.9456,0.2051
2024-02-28 18:12:59,39.8274,24.2357,0.2083
2024-02-28 18:12:59,41.1887,24.5303,0.2115
2024-02-28 18:12:59,42.549,24.8292,0.2147
2024-02-28 18:12:59,43.9337,25.1312,0.2147
2024-02-28 18:12:59,45.2931,25.4345,0.2179
2024-02-28 18:12:59,46.6767,25.7408,0.2179
2024-02-28 18:12:59,48.038,26.0354,0.2147
2024-02-28 18:12:59,49.4227,26.3374,0.2147
2024-02-28 18:12:59,50.8073,26.6393,0.2147
2024-02-28 18:12:59,52.1696,26.9295,0.2115
2024-02-28 18:13:00,53.5327,27.2153,0.2083
2024-02-28 18:13:00,54.9446,27.5067,0.2051
2024-02-28 18:13:00,56.3321,27.7953,0.2051
2024-02-28 18:13:00,57.6943,28.0855,0.2083
2024-02-28 18:13:00,59.0303,28.3813,0.2147
2024-02-28 18:13:00,60.4149,28.6832,0.2147
2024-02-28 18:13:00,61.7996,28.9852,0.2147
2024-02-28 18:13:00,63.1618,29.2754,0.2115
2024-02-28 18:13:00,64.5221,29.5743,0.2147
2024-02-28 18:13:00,65.9321,29.8747,0.2115
2024-02-28 18:13:01,67.27,30.1619,0.2115
2024-02-28 18:13:01,68.678,30.4714,0.2147
2024-02-28 18:13:01,70.0402,30.7616,0.2115
2024-02-28 18:13:01,71.3126,31.0029,0.1955
2024-02-28 18:13:01,72.3526,31.1522,0.1602
2024-02-28 18:13:01,73.3724,31.2671,0.1282
2024-02-28 18:13:01,74.4201,31.3461,0.0929
2024-02-28 18:13:01,75.47,31.3882,0.0577
2024-02-28 18:13:01,76.5206,31.3933,0.0224
2024-02-28 18:13:01,77.5708,31.3613,-0.0128
2024-02-28 18:13:02,78.5952,31.2988,-0.0449
2024-02-28 18:13:02,79.6647,31.1888,-0.0833
2024-02-28 18:13:02,80.7291,31.0377,-0.1218
2024-02-28 18:13:02,81.7655,30.8651,-0.1506
2024-02-28 18:13:02,82.8174,30.6428,-0.1891
2024-02-28 18:13:02,83.8375,30.391,-0.2243
2024-02-28 18:13:02,84.8481,30.1035,-0.2596
2024-02-28 18:13:02,85.8695,29.7681,-0.298
2024-02-28 18:13:02,86.8562,29.4069,-0.3333
2024-02-28 18:13:02,87.8295,29.0112,-0.3685
2024-02-28 18:13:03,88.7924,28.5907,-0.3974
2024-02-28 18:13:03,89.7384,28.1335,-0.4326
2024-02-28 18:13:03,90.6677,27.6432,-0.4679
2024-02-28 18:13:03,91.5554,27.1283,-0.5063
2024-02-28 18:13:03,92.4227,26.5797,-0.5448
2024-02-28 18:13:03,93.3317,25.961,-0.58
2024-02-28 18:13:03,94.1789,25.3395,-0.6153
2024-02-28 18:13:03,95.0036,24.6886,-0.6505
2024-02-28 18:13:03,95.8049,24.009,-0.6858
2024-02-28 18:13:03,96.6033,23.289,-0.7178
2024-02-28 18:13:04,97.3711,22.5363,-0.7563
2024-02-28 18:13:04,98.0962,21.7759,-0.7915
2024-02-28 18:13:04,98.794,20.9904,-0.8268
2024-02-28 18:13:04,99.452,20.2029,-0.8588
2024-02-28 18:13:04,100.0954,19.3722,-0.8941
2024-02-28 18:13:04,100.7092,18.5195,-0.9293
2024-02-28 18:13:04,101.2925,17.6456,-0.9646
2024-02-28 18:13:04,101.8447,16.7517,-0.9998
2024-02-28 18:13:04,102.3727,15.8151,-1.0383
2024-02-28 18:13:04,102.8575,14.883,-1.0735
2024-02-28 18:13:05,103.3092,13.9344,-1.1088
2024-02-28 18:13:05,103.7417,12.9501,-1.1408
2024-02-28 18:13:05,104.1286,11.9732,-1.1761
2024-02-28 18:13:05,104.4972,10.9373,-1.2113
2024-02-28 18:13:05,104.8047,9.9326,-1.253
2024-02-28 18:13:05,105.0782,8.9434,-1.285
2024-02-28 18:13:05,105.3094,7.9687,-1.3203
2024-02-28 18:13:05,105.5256,6.9155,-1.3523
2024-02-28 18:13:05,105.6899,5.9025,-1.3908
2024-02-28 18:13:06,105.8293,4.8118,-1.426
2024-02-28 18:13:06,105.9284,3.7904,-1.4581
2024-02-28 18:13:06,105.9875,2.7169,-1.4965
2024-02-28 18:13:06,106.01,1.6664,-1.5318
2024-02-28 18:13:06,105.9955,0.6158,-1.567
2024-02-28 18:13:06,105.9415,-0.4824,-1.6023
2024-02-28 18:13:06,105.8501,-1.5046,-1.6407
2024-02-28 18:13:06,105.7236,-2.5722,-1.6728
2024-02-28 18:13:06,105.5527,-3.6337,-1.7112
2024-02-28 18:13:06,105.3508,-4.6648,-1.7465
2024-02-28 18:13:07,105.1231,-5.6655,-1.7785
2024-02-28 18:13:07,104.8524,-6.6807,-1.8138
2024-02-28 18:13:07,104.5579,-7.6638,-1.8458
2024-02-28 18:13:07,104.2068,-8.6799,-1.8843
2024-02-28 18:13:07,103.8438,-9.6399,-1.9163
2024-02-28 18:13:07,103.4219,-10.6288,-1.9548
2024-02-28 18:13:07,102.9567,-11.6251,-1.99
2024-02-28 18:13:07,102.4944,-12.5413,-2.0221
2024-02-28 18:13:07,101.9944,-13.4375,-2.0605
2024-02-28 18:13:07,101.4348,-14.3555,-2.099
2024-02-28 18:13:08,100.8756,-15.216,-2.131
2024-02-28 18:13:08,100.2343,-16.1092,-2.1727
2024-02-28 18:13:08,99.5945,-16.9426,-2.2079
2024-02-28 18:13:08,98.9451,-17.7372,-2.24
2024-02-28 18:13:08,98.2506,-18.5257,-2.2752
2024-02-28 18:13:08,97.5158,-19.3105,-2.3073
2024-02-28 18:13:08,96.7699,-20.0505,-2.3425
2024-02-28 18:13:08,96.0197,-20.7508,-2.3746
2024-02-28 18:13:08,95.204,-21.4511,-2.413
2024-02-28 18:13:08,94.3619,-22.1195,-2.4515
2024-02-28 18:13:09,93.54,-22.7341,-2.4835
2024-02-28 18:13:09,92.6759,-23.3318,-2.5188
2024-02-28 18:13:09,91.7913,-23.8988,-2.554
2024-02-28 18:13:09,90.8636,-24.4422,-2.5925
2024-02-28 18:13:09,89.9157,-24.9495,-2.6309
2024-02-28 18:13:09,88.9973,-25.4075,-2.663
2024-02-28 18:13:09,88.0404,-25.8414,-2.6982
2024-02-28 18:13:09,87.0933,-26.2366,-2.7303
2024-02-28 18:13:09,86.0884,-26.6187,-2.7623
2024-02-28 18:13:09,85.0931,-26.9556,-2.7976
