Timestamp,Posición en x,Posición en y,Angulo de giro
2024-02-28 18:40:33,0.0,0.0,0.0
2024-02-28 18:40:33,0.0,0.0,0.0
2024-02-28 18:40:33,0.0,0.0,0.0
2024-02-28 18:40:33,0.0,0.0,0.0
2024-02-28 18:40:33,-0.0244,-0.0001,0.0032
2024-02-28 18:40:33,-0.0244,-0.0001,0.0032
2024-02-28 18:40:33,-0.0,0.0001,0.0064
2024-02-28 18:40:33,0.0244,0.0004,0.0096
2024-02-28 18:40:33,0.0244,0.0004,0.016
2024-02-28 18:40:33,0.0489,0.0009,0.0192
2024-02-28 18:40:33,0.0244,0.0003,0.0224
2024-02-28 18:40:33,0.0489,0.0009,0.0256
2024-02-28 18:40:33,0.0489,0.0009,0.032
2024-02-28 18:40:33,0.0489,0.0009,0.0385
2024-02-28 18:40:33,0.0733,0.002,0.0417
2024-02-28 18:40:33,0.0489,0.0009,0.0449
2024-02-28 18:40:33,0.0489,0.0009,0.0449
2024-02-28 18:40:33,0.0489,0.0009,0.0513
2024-02-28 18:40:33,0.0489,0.0009,0.0577
2024-02-28 18:40:33,0.0245,-0.0007,0.0609
2024-02-28 18:40:33,0.0245,-0.0007,0.0609
2024-02-28 18:40:33,0.0245,-0.0007,0.0673
2024-02-28 18:40:33,0.0245,-0.0007,0.0737
2024-02-28 18:40:33,0.0001,-0.0026,0.0769
2024-02-28 18:40:33,0.0001,-0.0026,0.0833
2024-02-28 18:40:33,0.0001,-0.0026,0.0897
2024-02-28 18:40:33,-0.0242,-0.0049,0.0929
2024-02-28 18:40:33,-0.0242,-0.0049,0.0993
2024-02-28 18:40:33,-0.0242,-0.0049,0.1057
2024-02-28 18:40:33,-0.0242,-0.0049,0.1057
2024-02-28 18:40:33,-0.0242,-0.0049,0.1122
2024-02-28 18:40:33,-0.0242,-0.0049,0.1186
2024-02-28 18:40:33,-0.0242,-0.0049,0.125
2024-02-28 18:40:33,-0.0242,-0.0049,0.1314
2024-02-28 18:40:33,-0.0484,-0.0082,0.1346
2024-02-28 18:40:33,-0.0484,-0.0082,0.141
2024-02-28 18:40:33,-0.0242,-0.0047,0.1442
2024-02-28 18:40:33,-0.0242,-0.0047,0.1506
2024-02-28 18:40:33,-0.0242,-0.0047,0.157
2024-02-28 18:40:33,-0.0242,-0.0047,0.1634
2024-02-28 18:40:33,-0.0242,-0.0047,0.1698
2024-02-28 18:40:33,-0.0002,-0.0004,0.173
2024-02-28 18:40:33,-0.0002,-0.0004,0.1795
2024-02-28 18:40:33,-0.0242,-0.0049,0.1827
2024-02-28 18:40:33,-0.0002,-0.0001,0.1923
2024-02-28 18:40:33,-0.0242,-0.0049,0.1955
2024-02-28 18:40:33,-0.0242,-0.0049,0.2019
2024-02-28 18:40:34,-0.0242,-0.0049,0.2083
2024-02-28 18:40:34,-0.0003,0.0003,0.2115
2024-02-28 18:40:34,-0.0241,-0.0052,0.2211
2024-02-28 18:40:34,-0.0241,-0.0052,0.2211
2024-02-28 18:40:34,-0.0004,0.0005,0.2307
2024-02-28 18:40:34,-0.0241,-0.0052,0.2339
2024-02-28 18:40:34,-0.0241,-0.0052,0.2403
2024-02-28 18:40:34,-0.0241,-0.0052,0.2467
2024-02-28 18:40:34,-0.0005,0.0009,0.25
2024-02-28 18:40:34,-0.0241,-0.0055,0.2596
2024-02-28 18:40:34,-0.0005,0.0009,0.2628
2024-02-28 18:40:34,-0.0005,0.0009,0.2692
2024-02-28 18:40:34,-0.024,-0.0057,0.2724
2024-02-28 18:40:34,-0.0006,0.0012,0.282
2024-02-28 18:40:34,-0.024,-0.0057,0.2852
2024-02-28 18:40:34,-0.0006,0.0013,0.2884
2024-02-28 18:40:34,-0.0006,0.0013,0.2948
2024-02-28 18:40:34,-0.0006,0.0013,0.3012
2024-02-28 18:40:34,-0.0006,0.0013,0.3076
2024-02-28 18:40:34,-0.0006,0.0013,0.314
2024-02-28 18:40:34,-0.0006,0.0013,0.3205
2024-02-28 18:40:34,-0.0237,-0.0065,0.3237
2024-02-28 18:40:34,-0.0006,0.0013,0.3269
2024-02-28 18:40:34,-0.0006,0.0013,0.3333
2024-02-28 18:40:34,-0.0006,0.0013,0.3397
2024-02-28 18:40:34,-0.0006,0.0013,0.3461
2024-02-28 18:40:34,-0.0235,-0.0071,0.3493
2024-02-28 18:40:34,-0.0235,-0.0071,0.3557
2024-02-28 18:40:34,-0.0235,-0.0071,0.3621
2024-02-28 18:40:34,-0.0007,0.0017,0.3653
2024-02-28 18:40:34,-0.0007,0.0017,0.3717
2024-02-28 18:40:34,-0.0235,-0.0073,0.3749
2024-02-28 18:40:34,-0.0235,-0.0073,0.3813
2024-02-28 18:40:34,-0.0235,-0.0073,0.3877
2024-02-28 18:40:34,-0.0009,0.0021,0.391
2024-02-28 18:40:34,-0.0233,-0.0076,0.4006
2024-02-28 18:40:34,-0.0009,0.0021,0.4038
2024-02-28 18:40:34,-0.0009,0.0021,0.4102
2024-02-28 18:40:34,-0.0009,0.0021,0.4166
2024-02-28 18:40:34,-0.0009,0.0021,0.423
2024-02-28 18:40:34,-0.0231,-0.0081,0.4262
2024-02-28 18:40:34,-0.001,0.0024,0.4358
2024-02-28 18:40:34,-0.0231,-0.0081,0.439
2024-02-28 18:40:34,-0.001,0.0024,0.4422
2024-02-28 18:40:34,-0.001,0.0024,0.4486
2024-02-28 18:40:34,-0.001,0.0024,0.455
2024-02-28 18:40:34,-0.001,0.0024,0.4615
2024-02-28 18:40:34,-0.0229,-0.0086,0.4647
2024-02-28 18:40:34,-0.0011,0.0025,0.4679
2024-02-28 18:40:34,-0.0011,0.0025,0.4743
2024-02-28 18:40:34,-0.0011,0.0025,0.4807
2024-02-28 18:40:34,-0.0011,0.0025,0.4871
2024-02-28 18:40:34,-0.0011,0.0025,0.4935
2024-02-28 18:40:34,-0.0011,0.0025,0.4999
2024-02-28 18:40:34,-0.0225,-0.0093,0.5031
2024-02-28 18:40:34,-0.0225,-0.0093,0.5095
2024-02-28 18:40:34,-0.0225,-0.0093,0.5159
2024-02-28 18:40:34,-0.0013,0.0028,0.5191
2024-02-28 18:40:34,-0.0013,0.0028,0.5255
2024-02-28 18:40:34,-0.0224,-0.0095,0.5287
2024-02-28 18:40:34,-0.0014,0.0031,0.5384
2024-02-28 18:40:34,-0.0224,-0.0095,0.5416
2024-02-28 18:40:34,-0.0224,-0.0095,0.548
2024-02-28 18:40:34,-0.0224,-0.0095,0.5544
2024-02-28 18:40:34,-0.0016,0.0034,0.5576
2024-02-28 18:40:34,-0.0016,0.0034,0.564
2024-02-28 18:40:34,-0.0222,-0.0097,0.5672
2024-02-28 18:40:34,-0.0222,-0.0097,0.5736
2024-02-28 18:40:34,-0.0222,-0.0097,0.58
2024-02-28 18:40:34,-0.0019,0.0038,0.5832
2024-02-28 18:40:34,-0.0019,0.0038,0.5896
2024-02-28 18:40:34,-0.0019,0.0038,0.596
2024-02-28 18:40:34,-0.0019,0.0038,0.6025
2024-02-28 18:40:34,-0.0019,0.0038,0.6089
2024-02-28 18:40:34,-0.0019,0.0038,0.6153
2024-02-28 18:40:34,-0.0217,-0.0104,0.6185
2024-02-28 18:40:34,-0.0019,0.0038,0.6217
2024-02-28 18:40:34,-0.0019,0.0038,0.6281
2024-02-28 18:40:34,-0.0019,0.0038,0.6345
2024-02-28 18:40:34,-0.0019,0.0038,0.6409
2024-02-28 18:40:34,-0.0019,0.0038,0.6473
2024-02-28 18:40:34,0.0175,0.0187,0.6505
2024-02-28 18:40:34,-0.0019,0.0038,0.6537
2024-02-28 18:40:34,-0.0019,0.0038,0.6601
2024-02-28 18:40:34,-0.0019,0.0038,0.6665
2024-02-28 18:40:34,-0.0019,0.0038,0.673
2024-02-28 18:40:34,-0.0019,0.0038,0.6794
2024-02-28 18:40:34,-0.0208,-0.0117,0.6826
2024-02-28 18:40:34,-0.0021,0.004,0.6922
2024-02-28 18:40:34,-0.0208,-0.0117,0.6954
2024-02-28 18:40:34,-0.0021,0.0041,0.6986
2024-02-28 18:40:34,-0.0021,0.0041,0.705
2024-02-28 18:40:34,-0.0021,0.0041,0.7114
2024-02-28 18:40:34,-0.0021,0.0041,0.7178
2024-02-28 18:40:34,-0.0021,0.0041,0.7242
2024-02-28 18:40:34,-0.0021,0.0041,0.7306
2024-02-28 18:40:34,-0.0202,-0.0123,0.7338
2024-02-28 18:40:35,-0.0022,0.0041,0.737
2024-02-28 18:40:35,-0.0022,0.0041,0.7435
2024-02-28 18:40:35,-0.0022,0.0041,0.7499
2024-02-28 18:40:35,-0.0022,0.0041,0.7563
2024-02-28 18:40:35,-0.0022,0.0041,0.7627
2024-02-28 18:40:35,-0.0022,0.0041,0.7691
2024-02-28 18:40:35,-0.0196,-0.013,0.7723
2024-02-28 18:40:35,-0.0022,0.0042,0.7755
2024-02-28 18:40:35,-0.0022,0.0042,0.7819
2024-02-28 18:40:35,-0.0022,0.0042,0.7883
2024-02-28 18:40:35,-0.0022,0.0042,0.7947
2024-02-28 18:40:35,-0.0192,-0.0133,0.7979
2024-02-28 18:40:35,-0.0192,-0.0133,0.8043
2024-02-28 18:40:35,-0.0192,-0.0133,0.8107
2024-02-28 18:40:35,-0.0025,0.0045,0.814
2024-02-28 18:40:35,-0.019,-0.0135,0.8236
2024-02-28 18:40:35,-0.0025,0.0045,0.8268
2024-02-28 18:40:35,-0.0025,0.0045,0.8332
2024-02-28 18:40:35,-0.0188,-0.0137,0.8364
2024-02-28 18:40:35,-0.0188,-0.0137,0.8428
2024-02-28 18:40:35,-0.0188,-0.0137,0.8492
2024-02-28 18:40:35,-0.0028,0.0047,0.8524
2024-02-28 18:40:35,-0.0186,-0.0139,0.862
2024-02-28 18:40:35,-0.0028,0.0047,0.8652
2024-02-28 18:40:35,-0.0028,0.0047,0.8716
2024-02-28 18:40:35,-0.0184,-0.0141,0.8748
2024-02-28 18:40:35,-0.0184,-0.0141,0.8812
2024-02-28 18:40:35,-0.0184,-0.0141,0.8877
2024-02-28 18:40:35,-0.0184,-0.0141,0.8941
2024-02-28 18:40:35,-0.0184,-0.0141,0.9005
2024-02-28 18:40:35,-0.0184,-0.0141,0.9005
2024-02-28 18:40:35,-0.0184,-0.0141,0.9069
2024-02-28 18:40:35,-0.0184,-0.0141,0.9133
2024-02-28 18:40:35,-0.0184,-0.0141,0.9197
2024-02-28 18:40:35,-0.0184,-0.0141,0.9261
2024-02-28 18:40:35,-0.0038,0.0055,0.9293
2024-02-28 18:40:35,-0.0038,0.0055,0.9357
2024-02-28 18:40:35,-0.0182,-0.0142,0.9389
2024-02-28 18:40:35,-0.0182,-0.0142,0.9453
2024-02-28 18:40:35,-0.0182,-0.0142,0.9517
2024-02-28 18:40:35,-0.0182,-0.0142,0.9582
2024-02-28 18:40:35,-0.0182,-0.0142,0.9646
2024-02-28 18:40:35,-0.0182,-0.0142,0.9646
2024-02-28 18:40:35,-0.0182,-0.0142,0.971
2024-02-28 18:40:35,-0.0182,-0.0142,0.9774
2024-02-28 18:40:35,-0.0182,-0.0142,0.9838
2024-02-28 18:40:35,-0.0182,-0.0142,0.9902
2024-02-28 18:40:35,-0.0182,-0.0142,0.9966
2024-02-28 18:40:35,-0.0182,-0.0142,1.003
2024-02-28 18:40:35,-0.0182,-0.0142,1.003
2024-02-28 18:40:35,-0.0182,-0.0142,1.0094
2024-02-28 18:40:35,-0.0182,-0.0142,1.0158
2024-02-28 18:40:35,-0.0182,-0.0142,1.0222
2024-02-28 18:40:35,-0.0182,-0.0142,1.0287
2024-02-28 18:40:35,-0.0182,-0.0142,1.0351
2024-02-28 18:40:35,-0.0182,-0.0142,1.0415
2024-02-28 18:40:35,-0.006,0.0069,1.0447
2024-02-28 18:40:35,-0.006,0.0069,1.0511
2024-02-28 18:40:35,-0.018,-0.0143,1.0543
2024-02-28 18:40:35,-0.018,-0.0143,1.0607
2024-02-28 18:40:35,-0.018,-0.0143,1.0671
2024-02-28 18:40:35,-0.018,-0.0143,1.0735
2024-02-28 18:40:35,-0.018,-0.0143,1.0799
2024-02-28 18:40:35,-0.018,-0.0143,1.0799
2024-02-28 18:40:35,-0.018,-0.0143,1.0863
2024-02-28 18:40:35,-0.018,-0.0143,1.0927
2024-02-28 18:40:35,-0.018,-0.0143,1.0992
2024-02-28 18:40:35,-0.018,-0.0143,1.1056
2024-02-28 18:40:35,-0.0289,-0.0362,1.1088
2024-02-28 18:40:35,-0.0183,-0.0142,1.1184
2024-02-28 18:40:35,-0.0183,-0.0142,1.1184
2024-02-28 18:40:35,-0.0183,-0.0142,1.1248
2024-02-28 18:40:35,-0.0183,-0.0142,1.1312
2024-02-28 18:40:35,-0.0183,-0.0142,1.1376
2024-02-28 18:40:35,-0.0183,-0.0142,1.144
2024-02-28 18:40:35,-0.0183,-0.0142,1.144
2024-02-28 18:40:35,-0.0183,-0.0142,1.1504
2024-02-28 18:40:35,-0.0183,-0.0142,1.1568
2024-02-28 18:40:35,-0.0183,-0.0142,1.1632
2024-02-28 18:40:35,-0.0183,-0.0142,1.1697
2024-02-28 18:40:35,-0.0089,0.0084,1.1729
2024-02-28 18:40:35,-0.0089,0.0084,1.1793
2024-02-28 18:40:35,-0.0181,-0.0143,1.1825
2024-02-28 18:40:35,-0.0181,-0.0143,1.1889
2024-02-28 18:40:35,-0.0181,-0.0143,1.1953
2024-02-28 18:40:35,-0.0181,-0.0143,1.2017
2024-02-28 18:40:35,-0.0181,-0.0143,1.2081
2024-02-28 18:40:35,-0.0181,-0.0143,1.2081
2024-02-28 18:40:35,-0.0098,0.0087,1.2177
2024-02-28 18:40:35,-0.0181,-0.0143,1.2209
2024-02-28 18:40:35,-0.0181,-0.0143,1.2273
2024-02-28 18:40:35,-0.0181,-0.0143,1.2337
2024-02-28 18:40:35,-0.0261,-0.0374,1.237
2024-02-28 18:40:35,-0.0261,-0.0374,1.2434
2024-02-28 18:40:35,-0.0261,-0.0374,1.2498
2024-02-28 18:40:36,-0.0261,-0.0374,1.2562
2024-02-28 18:40:36,-0.0186,-0.0141,1.2594
2024-02-28 18:40:36,-0.0186,-0.0141,1.2658
2024-02-28 18:40:36,-0.0186,-0.0141,1.2722
2024-02-28 18:40:36,-0.0257,-0.0375,1.2754
2024-02-28 18:40:36,-0.0257,-0.0375,1.2818
2024-02-28 18:40:36,-0.0188,-0.014,1.285
2024-02-28 18:40:36,-0.0188,-0.014,1.2914
2024-02-28 18:40:36,-0.0188,-0.014,1.2978
2024-02-28 18:40:36,-0.0253,-0.0376,1.301
2024-02-28 18:40:36,-0.0253,-0.0376,1.3075
2024-02-28 18:40:36,-0.0191,-0.014,1.3107
2024-02-28 18:40:36,-0.0191,-0.014,1.3171
2024-02-28 18:40:36,-0.0191,-0.014,1.3235
2024-02-28 18:40:36,-0.0191,-0.014,1.3299
2024-02-28 18:40:36,-0.0191,-0.014,1.3363
2024-02-28 18:40:36,-0.0191,-0.014,1.3363
2024-02-28 18:40:36,-0.0137,0.0099,1.3459
2024-02-28 18:40:36,-0.0191,-0.014,1.3491
2024-02-28 18:40:36,-0.0191,-0.014,1.3555
2024-02-28 18:40:36,-0.0191,-0.014,1.3619
2024-02-28 18:40:36,-0.0191,-0.014,1.3683
2024-02-28 18:40:36,-0.0191,-0.014,1.3747
2024-02-28 18:40:36,-0.0144,0.01,1.378
2024-02-28 18:40:36,-0.0188,-0.014,1.3876
2024-02-28 18:40:36,-0.0188,-0.014,1.3876
2024-02-28 18:40:36,-0.0229,-0.0381,1.3972
2024-02-28 18:40:36,-0.0188,-0.014,1.4004
2024-02-28 18:40:36,-0.0188,-0.014,1.4068
2024-02-28 18:40:36,-0.0188,-0.014,1.4132
2024-02-28 18:40:36,-0.0225,-0.0382,1.4164
2024-02-28 18:40:36,-0.0225,-0.0382,1.4228
2024-02-28 18:40:36,-0.019,-0.014,1.426
2024-02-28 18:40:36,-0.019,-0.014,1.4324
2024-02-28 18:40:36,-0.019,-0.014,1.4388
2024-02-28 18:40:36,-0.019,-0.014,1.4452
2024-02-28 18:40:36,-0.019,-0.014,1.4517
2024-02-28 18:40:36,-0.019,-0.014,1.4517
2024-02-28 18:40:36,-0.0164,0.0103,1.4613
2024-02-28 18:40:36,-0.019,-0.014,1.4645
2024-02-28 18:40:36,-0.0167,0.0103,1.4741
2024-02-28 18:40:36,-0.019,-0.014,1.4773
2024-02-28 18:40:36,-0.0168,0.0103,1.4805
2024-02-28 18:40:36,-0.0168,0.0103,1.4869
2024-02-28 18:40:36,-0.0168,0.0103,1.4933
2024-02-28 18:40:36,-0.0168,0.0103,1.4997
2024-02-28 18:40:36,-0.0168,0.0103,1.5061
2024-02-28 18:40:36,-0.0168,0.0103,1.5125
2024-02-28 18:40:36,-0.0181,-0.0141,1.5157
2024-02-28 18:40:36,-0.0181,-0.0141,1.5222
2024-02-28 18:40:36,-0.0181,-0.0141,1.5286
2024-02-28 18:40:36,-0.0181,-0.0141,1.535
2024-02-28 18:40:36,-0.0181,-0.0141,1.5414
2024-02-28 18:40:36,-0.0175,0.0104,1.5446
2024-02-28 18:40:36,-0.0175,0.0104,1.551
2024-02-28 18:40:36,-0.0179,-0.0141,1.5542
2024-02-28 18:40:36,-0.0179,-0.0141,1.5606
2024-02-28 18:40:36,-0.0179,-0.0141,1.567
2024-02-28 18:40:36,-0.0179,-0.0141,1.5734
2024-02-28 18:40:36,-0.0181,0.0104,1.5766
2024-02-28 18:40:36,-0.0183,0.0348,1.5798
2024-02-28 18:40:36,-0.0194,0.1081,1.583
2024-02-28 18:40:36,-0.0205,0.2058,1.583
2024-02-28 18:40:36,-0.0209,0.3524,1.5766
2024-02-28 18:40:36,-0.0211,0.4746,1.5734
2024-02-28 18:40:36,-0.0207,0.6457,1.5702
2024-02-28 18:40:36,-0.0187,0.8411,1.5638
2024-02-28 18:40:36,-0.0167,1.0122,1.5606
2024-02-28 18:40:36,-0.0134,1.232,1.5574
2024-02-28 18:40:36,-0.0089,1.4275,1.551
2024-02-28 18:40:36,-0.0035,1.6473,1.5478
2024-02-28 18:40:36,0.0029,1.8427,1.5414
2024-02-28 18:40:36,0.0124,2.0868,1.535
2024-02-28 18:40:36,0.0213,2.2821,1.5286
2024-02-28 18:40:36,0.0338,2.5017,1.519
2024-02-28 18:40:36,0.0488,2.7456,1.5125
2024-02-28 18:40:36,0.062,2.9406,1.5061
2024-02-28 18:40:36,0.0802,3.1843,1.4997
2024-02-28 18:40:36,0.0989,3.4034,1.4901
2024-02-28 18:40:36,0.121,3.6467,1.4837
2024-02-28 18:40:36,0.1446,3.8899,1.4773
2024-02-28 18:40:36,0.1683,4.1086,1.4677
2024-02-28 18:40:36,0.1919,4.3272,1.4645
2024-02-28 18:40:36,0.2184,4.5455,1.4549
2024-02-28 18:40:36,0.2449,4.7638,1.4517
2024-02-28 18:40:36,0.2742,4.9818,1.442
2024-02-28 18:40:36,0.3079,5.2238,1.4356
2024-02-28 18:40:36,0.3361,5.4172,1.4292
2024-02-28 18:40:36,0.3729,5.6588,1.4228
2024-02-28 18:40:36,0.4036,5.8518,1.4164
2024-02-28 18:40:36,0.4435,6.0929,1.41
2024-02-28 18:40:36,0.4818,6.3094,1.4004
2024-02-28 18:40:36,0.5201,6.526,1.3972
2024-02-28 18:40:36,0.5558,6.7182,1.3908
2024-02-28 18:40:36,0.5983,6.9339,1.3812
2024-02-28 18:40:36,0.6466,7.1735,1.3747
2024-02-28 18:40:37,0.6865,7.3648,1.3683
2024-02-28 18:40:37,0.7339,7.5796,1.3587
2024-02-28 18:40:37,0.7832,7.7939,1.3491
2024-02-28 18:40:37,0.8281,7.9841,1.3427
2024-02-28 18:40:37,0.8856,8.2216,1.3363
2024-02-28 18:40:37,0.9328,8.4113,1.3299
2024-02-28 18:40:37,0.9884,8.6241,1.3203
2024-02-28 18:40:37,1.0439,8.8369,1.3171
2024-02-28 18:40:37,1.1022,9.0489,1.3075
2024-02-28 18:40:37,1.1625,9.2604,1.2978
2024-02-28 18:40:37,1.2228,9.4719,1.2946
2024-02-28 18:40:37,1.2718,9.6358,1.285
2024-02-28 18:40:37,1.3429,9.8695,1.2786
2024-02-28 18:40:37,1.4093,10.0792,1.269
2024-02-28 18:40:37,1.4692,10.2652,1.2626
2024-02-28 18:40:37,1.5456,10.4974,1.2562
2024-02-28 18:40:37,1.6166,10.7055,1.2466
2024-02-28 18:40:37,1.6877,10.9136,1.2434
2024-02-28 18:40:37,1.7614,11.1208,1.2337
2024-02-28 18:40:37,1.8371,11.3272,1.2241
2024-02-28 18:40:37,1.9223,11.5562,1.2177
2024-02-28 18:40:37,1.9917,11.739,1.2113
2024-02-28 18:40:37,2.0798,11.9669,1.2049
2024-02-28 18:40:37,2.1515,12.1487,1.1985
2024-02-28 18:40:37,2.2345,12.3524,1.1889
2024-02-28 18:40:37,2.3277,12.5783,1.1825
2024-02-28 18:40:37,2.4035,12.7585,1.1761
2024-02-28 18:40:37,2.4996,12.9831,1.1697
2024-02-28 18:40:37,2.5776,13.1623,1.1632
2024-02-28 18:40:37,2.6767,13.3857,1.1568
2024-02-28 18:40:37,2.768,13.5858,1.1472
2024-02-28 18:40:37,2.8613,13.7849,1.1376
2024-02-28 18:40:37,2.9545,13.9841,1.1344
2024-02-28 18:40:37,3.0504,14.182,1.1248
2024-02-28 18:40:37,3.1364,14.3575,1.1184
2024-02-28 18:40:37,3.2218,14.5334,1.1184
2024-02-28 18:40:37,3.3208,14.7297,1.1088
2024-02-28 18:40:37,3.4216,14.9252,1.0992
2024-02-28 18:40:37,3.5348,15.1418,1.0927
2024-02-28 18:40:37,3.6387,15.3355,1.0831
2024-02-28 18:40:37,3.7446,15.5283,1.0735
2024-02-28 18:40:37,3.8632,15.7419,1.0671
2024-02-28 18:40:37,3.9721,15.933,1.0575
2024-02-28 18:40:37,4.0828,16.123,1.0479
2024-02-28 18:40:37,4.2069,16.3335,1.0415
2024-02-28 18:40:37,4.3207,16.5217,1.0319
2024-02-28 18:40:37,4.4619,16.7503,1.0222
2024-02-28 18:40:37,4.5654,16.9162,1.0158
2024-02-28 18:40:37,4.6962,17.1226,1.0094
2024-02-28 18:40:37,4.8159,17.307,0.9998
2024-02-28 18:40:37,4.9499,17.5113,0.9934
2024-02-28 18:40:37,5.0726,17.6939,0.9838
2024-02-28 18:40:37,5.1953,17.8764,0.9806
2024-02-28 18:40:37,5.3203,18.0573,0.971
2024-02-28 18:40:37,5.4322,18.2176,0.9646
2024-02-28 18:40:37,5.5734,18.417,0.9582
2024-02-28 18:40:37,5.7024,18.5951,0.9485
2024-02-28 18:40:37,5.8179,18.7528,0.9421
2024-02-28 18:40:37,5.9634,18.9491,0.9357
2024-02-28 18:40:37,6.0809,19.1053,0.9293
2024-02-28 18:40:37,6.215,19.2796,0.9197
2024-02-28 18:40:37,6.3491,19.4539,0.9165
2024-02-28 18:40:37,6.4696,19.6078,0.9101
2024-02-28 18:40:37,6.607,19.7795,0.9005
2024-02-28 18:40:37,6.7461,19.9498,0.8909
2024-02-28 18:40:37,6.9016,20.1384,0.8845
2024-02-28 18:40:37,7.0269,20.2884,0.878
2024-02-28 18:40:37,7.1848,20.4749,0.8716
2024-02-28 18:40:37,7.3287,20.6412,0.862
2024-02-28 18:40:37,7.4726,20.8074,0.8588
2024-02-28 18:40:37,7.6187,20.9718,0.8492
2024-02-28 18:40:37,7.832,21.2072,0.8396
2024-02-28 18:40:37,7.9812,21.3688,0.83
2024-02-28 18:40:37,8.1145,21.5118,0.8236
2024-02-28 18:40:37,8.2999,21.7063,0.814
2024-02-28 18:40:37,8.4355,21.8471,0.8075
2024-02-28 18:40:37,8.6061,22.022,0.8011
2024-02-28 18:40:37,8.7778,22.1959,0.7947
