Timestamp,Posición en x,Posición en y,Angulo de giro
2024-02-28 18:54:29,0.0,0.0,0.0
2024-02-28 18:54:29,0.0,0.0,0.0
2024-02-28 18:54:29,0.0,0.0,0.0
2024-02-28 18:54:29,0.0,0.0,0.0
2024-02-28 18:54:29,0.0,0.0,0.0
2024-02-28 18:54:29,0.0,0.0,-0.0064
2024-02-28 18:54:29,0.0,0.0,-0.0064
2024-02-28 18:54:29,-0.0244,0.0003,-0.0096
2024-02-28 18:54:30,-0.0,-0.0001,-0.0128
2024-02-28 18:54:30,-0.0244,0.0004,-0.016
2024-02-28 18:54:30,-0.0244,0.0004,-0.0224
2024-02-28 18:54:30,-0.0489,0.001,-0.0256
2024-02-28 18:54:30,-0.0244,0.0003,-0.0288
2024-02-28 18:54:30,-0.0244,0.0003,-0.0352
2024-02-28 18:54:30,-0.0244,0.0003,-0.0417
2024-02-28 18:54:30,-0.0244,0.0003,-0.0417
2024-02-28 18:54:30,-0.0244,0.0003,-0.0481
2024-02-28 18:54:30,-0.0244,0.0003,-0.0545
2024-02-28 18:54:30,-0.0,-0.0012,-0.0577
2024-02-28 18:54:30,-0.0244,0.0004,-0.0609
2024-02-28 18:54:30,-0.0244,0.0004,-0.0673
2024-02-28 18:54:30,-0.0001,-0.0014,-0.0705
2024-02-28 18:54:30,-0.0001,-0.0014,-0.0769
2024-02-28 18:54:30,-0.0001,-0.0014,-0.0833
2024-02-28 18:54:30,-0.0001,-0.0014,-0.0897
2024-02-28 18:54:30,-0.0001,-0.0014,-0.0961
2024-02-28 18:54:30,-0.0001,-0.0014,-0.0961
2024-02-28 18:54:30,-0.0001,-0.0014,-0.1025
2024-02-28 18:54:30,-0.0001,-0.0014,-0.109
2024-02-28 18:54:30,-0.0243,0.0014,-0.1122
2024-02-28 18:54:30,-0.0001,-0.0017,-0.1218
2024-02-28 18:54:30,-0.0001,-0.0017,-0.1218
2024-02-28 18:54:30,-0.0001,-0.0017,-0.1282
2024-02-28 18:54:30,-0.0001,-0.0017,-0.1346
2024-02-28 18:54:30,-0.0001,-0.0017,-0.1346
2024-02-28 18:54:30,-0.0001,-0.0017,-0.141
2024-02-28 18:54:30,-0.0001,-0.0017,-0.1474
2024-02-28 18:54:30,-0.0001,-0.0017,-0.1538
2024-02-28 18:54:30,-0.0001,-0.0017,-0.1602
2024-02-28 18:54:30,-0.0001,-0.0017,-0.1666
2024-02-28 18:54:30,-0.0001,-0.0017,-0.173
2024-02-28 18:54:30,-0.0241,0.0026,-0.1762
2024-02-28 18:54:30,-0.0002,-0.002,-0.1859
2024-02-28 18:54:30,-0.0002,-0.002,-0.1859
2024-02-28 18:54:30,-0.0002,-0.002,-0.1923
2024-02-28 18:54:30,-0.0002,-0.002,-0.1987
2024-02-28 18:54:30,-0.0241,0.0029,-0.2019
2024-02-28 18:54:30,-0.0241,0.0029,-0.2083
2024-02-28 18:54:30,-0.0241,0.0029,-0.2147
2024-02-28 18:54:30,-0.0241,0.0029,-0.2211
2024-02-28 18:54:30,-0.0003,-0.0026,-0.2243
2024-02-28 18:54:30,-0.024,0.0032,-0.2339
2024-02-28 18:54:30,-0.0003,-0.0026,-0.2371
2024-02-28 18:54:30,-0.024,0.0033,-0.2403
2024-02-28 18:54:30,-0.024,0.0033,-0.2467
2024-02-28 18:54:30,-0.0003,-0.0028,-0.25
2024-02-28 18:54:30,-0.0239,0.0036,-0.2596
2024-02-28 18:54:30,-0.0003,-0.0028,-0.2628
2024-02-28 18:54:30,-0.0003,-0.0028,-0.2692
2024-02-28 18:54:30,-0.0239,0.0038,-0.2724
2024-02-28 18:54:30,-0.0239,0.0038,-0.2788
2024-02-28 18:54:30,-0.0239,0.0038,-0.2852
2024-02-28 18:54:30,-0.0004,-0.0032,-0.2884
2024-02-28 18:54:30,-0.0238,0.0041,-0.298
2024-02-28 18:54:30,-0.0004,-0.0032,-0.3012
2024-02-28 18:54:30,-0.0237,0.0042,-0.3044
2024-02-28 18:54:30,-0.0237,0.0042,-0.3108
2024-02-28 18:54:30,-0.0237,0.0042,-0.3172
2024-02-28 18:54:30,-0.0237,0.0042,-0.3237
2024-02-28 18:54:30,-0.0237,0.0042,-0.3301
2024-02-28 18:54:30,-0.0468,0.0122,-0.3333
