Timestamp,Posición en x,Posición en y,Angulo de giro
2024-02-28 16:48:24,0.0,0.0,0.0
2024-02-28 16:48:24,0.0,0.0,0.0192
2024-02-28 16:48:24,-0.0244,-0.002,0.0609
2024-02-28 16:48:24,-0.0244,-0.002,0.1122
2024-02-28 16:48:24,-0.0004,0.0027,0.1666
2024-02-28 16:48:24,-0.0004,0.0027,0.2179
2024-02-28 16:48:24,-0.0004,0.0027,0.2692
2024-02-28 16:48:25,0.0226,0.0111,0.3237
2024-02-28 16:48:25,0.0226,0.0111,0.3749
2024-02-28 16:48:25,0.0006,0.0003,0.4294
2024-02-28 16:48:25,0.0006,0.0003,0.4807
2024-02-28 16:48:25,-0.02,-0.0127,0.5352
2024-02-28 16:48:25,-0.02,-0.0127,0.5864
2024-02-28 16:48:25,-0.0009,0.0024,0.6409
2024-02-28 16:48:25,-0.0009,0.0024,0.6922
2024-02-28 16:48:25,-0.0009,0.0024,0.7435
2024-02-28 16:48:25,-0.0009,0.0024,0.7947
2024-02-28 16:48:26,-0.0009,0.0024,0.846
2024-02-28 16:48:26,-0.0009,0.0024,0.9037
2024-02-28 16:48:26,-0.0009,0.0024,0.955
2024-02-28 16:48:26,-0.0009,0.0024,1.0062
2024-02-28 16:48:26,-0.0009,0.0024,1.0575
2024-02-28 16:48:26,-0.0009,0.0024,1.1088
2024-02-28 16:48:26,-0.0099,-0.0202,1.1632
2024-02-28 16:48:26,-0.0099,-0.0202,1.2145
2024-02-28 16:48:26,-0.0099,-0.0202,1.2658
2024-02-28 16:48:26,-0.0045,0.0036,1.3203
2024-02-28 16:48:27,-0.0045,0.0036,1.3715
2024-02-28 16:48:27,-0.0045,0.0036,1.4228
2024-02-28 16:48:27,-0.0045,0.0036,1.4741
2024-02-28 16:48:27,-0.0045,0.0036,1.5254
2024-02-28 16:48:27,-0.0045,0.0036,1.5766
2024-02-28 16:48:27,0.011,0.8587,1.5606
2024-02-28 16:48:27,0.1818,2.3885,1.4933
2024-02-28 16:48:27,0.5032,3.9938,1.4132
2024-02-28 16:48:27,0.9248,5.4997,1.3363
2024-02-28 16:48:27,1.4609,6.9688,1.2594
2024-02-28 16:48:28,2.1252,8.4114,1.1793
2024-02-28 16:48:28,2.9029,9.7962,1.0992
2024-02-28 16:48:28,3.7691,11.0983,1.0222
2024-02-28 16:48:28,4.775,12.3588,0.9389
2024-02-28 16:48:28,5.8157,13.493,0.8652
2024-02-28 16:48:28,7.0297,14.5914,0.7787
2024-02-28 16:48:28,8.2619,15.5543,0.7018
2024-02-28 16:48:28,9.5644,16.4197,0.6249
2024-02-28 16:48:28,10.9296,17.1825,0.548
2024-02-28 16:48:28,12.3556,17.8244,0.4647
2024-02-28 16:48:29,13.8709,18.3764,0.3877
2024-02-28 16:48:29,15.377,18.7971,0.3108
2024-02-28 16:48:29,16.891,19.1887,0.2724
2024-02-28 16:48:29,18.4227,19.6087,0.2692
2024-02-28 16:48:29,19.9302,20.0246,0.2692
2024-02-28 16:48:29,21.4337,20.4549,0.2756
